timestamp,open,high,low,close,volume,daily_return,volatility_14d
2023-09-11,25841.6,25900.69,24901.0,25162.52,41682.32,-0.026278935406888304,0.024306796037777075
2023-09-12,25162.53,26567.0,25131.48,25840.1,56434.38537,0.026928145511657675,0.018446649568206547
2023-09-13,25840.1,26405.22,25764.17,26222.0,31610.82753,0.01477935456906132,0.018894617012018822
2023-09-14,26222.0,26860.49,26126.77,26522.73,38333.1725,0.011468614140797806,0.013465623307079342
2023-09-15,26522.73,26888.0,26224.0,26600.0,26227.29369,0.0029133501717206745,0.013319629952253987
2023-09-16,26599.99,26777.0,26445.0,26559.67,13960.93351,-0.001516165413533943,0.013357077477557114
2023-09-17,26559.67,26623.25,26399.0,26527.51,12998.10277,-0.0012108584180451354,0.013369548004459844
2023-09-18,26527.5,27409.0,26377.35,26762.51,43000.43256,0.00885872816559119,0.013329604217002322
2023-09-19,26762.5,27483.57,26667.79,27210.26,36190.52187,0.016730493514995448,0.013783596791667888
2023-09-20,27210.25,27388.63,26800.0,27125.0,34207.21867,-0.0031333768953327734,0.013847067246457737
2023-09-21,27125.01,27159.6,26377.7,26568.08,34476.82662,-0.020531612903225693,0.014498875707078007
2023-09-22,26568.08,26743.38,26468.77,26580.14,18198.2292,0.00045392817245337724,0.013928523426843389
2023-09-23,26580.14,26632.81,26509.0,26575.96,9440.7026,-0.00015726027026197187,0.013926294758300546
2023-09-24,26575.97,26738.54,26122.08,26248.38,15706.65771,-0.012326177492741452,0.014409520140947294
2023-09-25,26248.39,26446.15,25990.46,26304.81,26266.2039,0.0021498469619840588,0.012046715952710854
2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35066,-0.0031606386816709353,0.010007608535537234
2023-09-27,26221.68,26850.0,26112.06,26372.99,34771.57978,0.005770799495226742,0.009326424993139302
2023-09-28,26373.0,27308.48,26342.4,27021.39,44517.83491,0.024585759900564774,0.01102300253227752
2023-09-29,27021.39,27244.89,26665.16,26906.96,28478.76219,-0.004234793250828317,0.011112085275177408
2023-09-30,26906.96,27094.99,26886.31,26962.56,12804.62307,0.002066379851161315,0.011093969218059758
2023-10-01,26962.57,28065.51,26954.09,27992.57,24602.81468,0.03820149125305594,0.014826227757375436
2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14241,-0.017792578530660186,0.015824590657353192
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,-0.0024750395624435484,0.015276500054930304
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,0.012838332034101452,0.015564077531331915
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,-0.013254101993011136,0.014866256977913704
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,0.01899644623808716,0.015498493475117054
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,0.0009158253401495564,0.015480818160066544
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,-0.0014171931063320375,0.014872848041038717
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,-0.01171076456860598,0.015490794414347324
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,-0.007248971733359588,0.015664060622385876
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,-0.018787796475517426,0.016698778067460267
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,-0.004312102612340163,0.01535455324811684
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,0.0038255386939205493,0.015358359853746891
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,-0.00035440399076769324,0.015346794892211317
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,0.011234344090378379,0.011323236673529372
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,0.04959205130707445,0.017028599592268386
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,-0.003679548419376566,0.017059788257759497
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,-0.00267327231280845,0.016847271060937443
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,0.013902189265536657,0.01657793436494725
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,0.0332708660775638,0.017986825637369572
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,0.00811485642946308,0.017980355763710668
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,0.002763642685674972,0.017900429236077323
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,0.10261012267749958,0.03090457515696852
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,0.02578591647593509,0.030460798992558772
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,0.0169007624091575,0.028790532395232882
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,-0.009983461874620403,0.029171395544578087
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,-0.007602558704320916,0.029751191301024372
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,0.005575943835746777,0.02952438580089878
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,0.013053901000557477,0.029498400839123064
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,-0.0014817865665446295,0.028386491018030098
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,0.004787274621149917,0.02806835105164685
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,0.022565392322177802,0.02767830483958687
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,-0.013546601591183705,0.028821058430213667
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,-0.006433880083877019,0.028783967201025176
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,0.009945910882288134,0.028770822141900135
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,-0.0014314614054447006,0.02889355260649174
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,0.00097709691681791,0.012156234242404978
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,0.010073306323187703,0.010643426849873624
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,0.006373039781779832,0.009942170558555731
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,0.030214132209319677,0.011747490460559899
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,0.016363001752808914,0.01147842377755366
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,-0.004601139414014854,0.011885875900493562
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,-0.0017740371667116506,0.011889201057243998
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,-0.016220534516795504,0.013110906011008014
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,-0.025004573137704433,0.01523505942956394
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,0.06489262384747163,0.02223128888899933
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,-0.044764146208747246,0.025551012032759376
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,0.012454819789339933,0.025527007026868498
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,-0.0012514366120863762,0.025505398237535965
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,0.021651658139197894,0.025918266032320655
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,0.0023800945720888755,0.02590440672369063
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,-0.04558573069670091,0.029143743230474823
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,0.046631590875071405,0.031589639903411605
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,-0.003049052697874255,0.030701203241374143
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,0.011242742854936427,0.03054163810270198
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,0.001779200431038408,0.03049575143367402
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,-0.008820383545342092,0.0306148840340803
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,-0.005467130855174918,0.030278136300843576
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,0.0154706828452289,0.029428409749333743
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,0.0009458241348827556,0.02381562535401331
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,-0.0034521527611939273,0.02007336202590833
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,0.025409845625962824,0.02081717816032069
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,0.019849534104810163,0.021158296848691024
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,0.013229540422328379,0.02078451593653059
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,0.05050602592898157,0.024036136255864038
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,0.04958717442505667,0.020811741467945264
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,-0.007048028149456376,0.01949365757900247
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845,-0.011186469570312108,0.020071712320253954
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,0.02074843655902936,0.020245662573618917
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,-0.010354986383596998,0.02094335874195147
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,0.0017365305076681992,0.020369716637643493
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804,-0.05791592552645597,0.027344728597662366
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773,0.005793219467971067,0.027254820867576975
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773,0.033178132182793085,0.028054697312586304
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709,0.0035743752541170792,0.02787143135062527
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932,-0.02514884155318664,0.028947057810911916
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747,0.008052636724105389,0.028689151721753695
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452,-0.02136759919986808,0.029437534691284347
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925,0.03101295116695857,0.027401589838534312
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86444,-0.00895053190741213,0.023713447059654908
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.2947,0.03294872574243679,0.025492611879314946
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29384,0.004416641305385882,0.025299141432301185
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.19638,0.0024449520995490914,0.024680262118046612
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293,-0.006069725424980743,0.024568833349236815
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33496,-0.016261438793872096,0.024953752784307684
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.23992,0.013598734633590404,0.019026994338479424
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04282,-0.024490472192000512,0.02048379553032764
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21136,0.021640629392459365,0.019329207021689148
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485,-0.01991970775187457,0.02010227631320863
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912,-0.011672136108276221,0.019134548521641936
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.57818,0.0017431736790995966,0.019013972711324927
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603,0.0034005469351414686,0.018005024106822823
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.29903,0.04483939155577654,0.020004558979832283
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.40661,0.017369122139089255,0.02006303961154148
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173,-0.04675916542427505,0.02254644593548339
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06334,0.030478772082679795,0.024063868619769353
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327,-0.00013567045894657959,0.024059677266902824
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144,-0.00400474707164622,0.024022244469677177
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.8508,-0.0008938253724500855,0.023533623546415413
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.57589,0.06879324874536241,0.02952330719663436
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.66617,-0.01791312822889546,0.029053803146396415
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41203,0.011797657774886172,0.028769427919723745
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.3296,-0.006748190240534524,0.028081025474372
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707,-0.07674783056058854,0.03567158324591249
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464,0.0015253818538460973,0.03567165807378196
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894,-0.0260371606696137,0.03642873575733043
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,0.018660583456239666,0.03455629746693486
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,0.014745560571238991,0.03444903618014232
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,-0.008388205744593757,0.032091868476601
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641,-0.0338647048234878,0.03205507738598728
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559,0.008022019236585853,0.03220899108556713
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,0.0008884028264701804,0.03223134740090683
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,-0.00277508367701107,0.032224477775668676
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,-0.048395719803089654,0.026780924683783146
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,0.008329453937801379,0.027234848613988238
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,0.004694016682707636,0.026862584374952037
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,-0.003088196846292135,0.026918976161254254
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,0.04660583582680067,0.023411265608085173
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,0.007104138318376307,0.023511468488696185
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,-0.0021265114030820653,0.02239182607731105
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,0.03025476873531141,0.02330138225705229
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,-0.008350518558888909,0.023113784873420428
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,-0.008409193057467013,0.02311436599096274
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,0.011811648661343321,0.02111595384547549
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,0.0027170847671955656,0.021069990894012982
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,-0.004372916666666726,0.021153547046765864
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,-0.00995580442160382,0.021375315824623507
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,0.0029547085589325395,0.01574132041091446
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,0.009137482526979213,0.01575363971618851
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,0.029018108329785353,0.016937952797011425
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,0.021173809910348673,0.01702561934152852
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,0.04071925305788526,0.01607454596462541
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,0.013118685789101692,0.01610920413726382
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,0.011495025558578842,0.015785745119884984
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,0.03348406490353306,0.016122994028850236
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,-0.004360815405169416,0.015799533228198003
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,0.04216493536465804,0.01686252239121486
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,0.001637797501195637,0.017190416864817305
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,0.004705281418658558,0.017102515686940295
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,-0.00923699224792518,0.017540331892783794
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,0.009585683458475325,0.016280504465341638
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,-0.0069611856456185395,0.017028611882580515
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,0.009349928044047662,0.01702406134543064
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,-0.007834658340927003,0.017367702278260403
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,-0.010819220824005882,0.0180677821193754
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,-0.010611947102289299,0.016271201682708628
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,0.016239704478250294,0.016405790229281486
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,0.0031149029382824267,0.01632808216654563
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,0.05311581448263403,0.01949528372607447
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,0.04700873606531397,0.021982607312234732
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,0.09458295215029322,0.03062749352456927
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,-0.020840561185672013,0.0318804197474519
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,0.02056109684484042,0.03187369193795969
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,-0.006421437490282567,0.03172859409820383
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,0.018176148396896963,0.031728546170716326
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,0.08130909844524137,0.03572131414664432
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,-0.0662561793261438,0.042590549904398305
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,0.03687825044280779,0.04241497132203047
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,0.011337735667442228,0.041651835058651554
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,0.01946959415424332,0.040723923971069956
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,0.002775519239201163,0.041028765858320625
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,0.009406810711886537,0.04085117757082886
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,0.04527851721999632,0.04043630315443687
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,-0.008686272251904659,0.0404148162883135
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,0.02267815838910625,0.03382427652492215
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,-0.02303838069662678,0.03399227269635653
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,-0.026461942143979122,0.035343172972044895
2024-03-16,69499.84,70043.0,64780.0,65300.63,55926.95336,-0.06042056205876711,0.03974750026913293
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,0.04736324902225286,0.041258946827020575
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,-0.011455624132592601,0.035354952749692276
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,-0.08390165417862072,0.03810326015303586
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,0.09530768162693293,0.04515833757115438
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,-0.034481462477213065,0.04614409069144258
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,-0.026024380901316868,0.04623592821864838
2024-03-23,63796.64,65999.0,63000.0,63990.01,26410.11409,0.003031037371247214,0.04623872711716495
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,0.05032004214407837,0.04837256177533503
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,0.039726534701165495,0.04798741173580851
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,0.0015453632591067024,0.04794163231634242
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,-0.007401411670572067,0.0474990541484251
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,0.018865844086057848,0.04742984045766599
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,-0.01314004119772949,0.04698033438058676
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,-0.0038419173280550556,0.043564418599860835
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,0.024400356528065048,0.04227713002257174
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,-0.022870507453632394,0.042701551144902525
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,-0.0600979471584987,0.039316323232507076
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,0.007626941162614864,0.029533499837415746
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,0.03827144435510177,0.029702140012794885
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,-0.009741444423889245,0.028756602196641622
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,0.01585623959202964,0.028901073931027154
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,0.006740449372967916,0.025915942886402494
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,0.03257781566683815,0.025187663230539403
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,-0.034543423624685876,0.02702378499160871
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,0.02147745350417951,0.02755517616957946
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,-0.008846672031632585,0.0272081249635475
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,-0.04127789769567636,0.029185971926379044
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,-0.047559229828960214,0.03158657945097162
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,0.027177838359652595,0.031797322316360864
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,-0.034142357265650736,0.03241125758370833
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,0.005887733504845949,0.028532670515062506
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,-0.03944013635268473,0.030108501257636703
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,0.03578335689015377,0.02984069580684432
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,0.005481795516879773,0.029931993890701378
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,0.017590332258871744,0.030023557656708753
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,8.623266280816111e-06,0.02989552670257322
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,0.028921107802987844,0.02956292160842064
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,-0.0060659102786441155,0.028291667053972236
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,-0.031987382178456425,0.028414269068947978
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,0.003247026462604552,0.02851517346482829
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,-0.0112922286061935,0.026684895328372704
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,-0.004830326982856015,0.023486976291947334
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,-0.0054104835682718955,0.022134266175989983
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,0.01184087991784355,0.020438703266393056
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,-0.05001096044843889,0.024418785931097274
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,-0.03802462420886077,0.0242600369648006
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,0.011918793070569533,0.022048046595572086
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,0.06470302287768459,0.02883095799475645
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,0.016062304624168355,0.028759312425136664
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,0.0018775421789631874,0.028767591034869512
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,-0.013228925826407556,0.02761777100547088
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,-0.013506014942723965,0.02773900254305907
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,-0.01795879707433945,0.026898198645191912
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,0.030738468090238502,0.02836737857182983
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,-0.03605320162773862,0.029780180267435008
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,0.0004276316492815013,0.029788361466804768
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,0.010817744191257805,0.029986343453872574
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,0.02368242529478004,0.03055195875694955
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,-0.021649003306001613,0.027844727568738695
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,0.0751737363767182,0.03168220635484386
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,-0.014670613912531216,0.03231670037970052
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,0.027420621471134998,0.028568006888019616
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,-0.0016232991167343114,0.028428949349823564
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,-0.009582127827459264,0.028648808042039235
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,0.07804884599558704,0.03449622809388994
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,-0.018171328468722492,0.03475583231544729
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,-0.013994914206095221,0.034534385408035606
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,-0.017305602037514634,0.03462990094647624
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,0.008538222574340226,0.03245749311900867
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,0.010803502670095222,0.03236306490051913
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,-0.011298795781301996,0.03284682272425344
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,0.01355702215532939,0.03259114426433971
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,-0.014949501292044975,0.03217649520256027
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,-0.010906250863507161,0.025979945913727837
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,0.01034331070492378,0.02561412468549416
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,-0.011881992919902995,0.024951818300666846
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,0.0033586018124664996,0.02494971088677901
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,-1.8002902599123516e-05,0.02476251780465579
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,0.015410024226145236,0.012620854845278851
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,0.025111793506457758,0.013764765591731997
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,0.00808303741651284,0.01323285730431933
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,-0.004344658828823844,0.012185725662809408
